investor_id,transaction_date,amfi_code,transaction_type,amount_inr,kyc_status
INV001962,2024-04-11,119599,SIP,2434,Verified
INV001195,2024-04-11,118634,SIP,8752,Verified
INV004812,2024-04-11,102887,Lumpsum,67947,Verified
INV001695,2024-04-11,120842,SIP,3090,Verified
INV002249,2024-04-11,119599,Lumpsum,155742,Verified
INV003023,2024-04-11,120506,SIP,546,Verified
INV004033,2024-04-11,119551,SIP,28163,Verified
INV002705,2024-04-11,101208,Redemption,59295,Verified
INV001650,2024-04-11,118632,Lumpsum,175792,Verified
INV002974,2024-04-11,100025,Lumpsum,176787,Verified
INV001329,2024-04-11,119552,Lumpsum,286122,Verified
INV003600,2024-04-11,119120,SIP,2815,Verified
INV004718,2024-04-11,119093,Lumpsum,226893,Verified
INV003014,2024-04-11,119094,SIP,27942,Verified
INV002232,2024-04-11,149324,SIP,528,Verified
INV004384,2024-04-11,119551,SIP,5523,Verified
INV004294,2024-04-11,120843,Lumpsum,439688,Verified
INV003785,2024-04-11,125497,SIP,28831,Verified
INV003018,2024-04-11,100016,SIP,2370,Verified
INV003756,2024-04-11,120843,Lumpsum,103333,Verified
INV002811,2024-04-11,102885,Lumpsum,256258,Verified
INV002287,2024-04-11,119094,Lumpsum,35271,Verified
INV003203,2024-04-11,118633,SIP,12085,Verified
INV004414,2024-04-11,119551,SIP,1136,Verified
INV002597,2024-04-11,118636,Lumpsum,185634,Verified
INV001088,2024-04-11,148567,SIP,13524,Verified
INV002228,2024-04-11,102885,Lumpsum,277468,Verified
INV002245,2024-04-11,125498,Lumpsum,318613,Pending
INV000765,2024-04-11,149322,SIP,1778,Pending
INV000010,2024-04-11,120506,SIP,2855,Verified
INV001531,2024-04-11,101208,SIP,3178,Verified
INV002910,2024-04-11,125498,SIP,15265,Verified
INV001395,2024-04-11,100025,Lumpsum,394828,Verified
INV002920,2024-04-11,102887,Lumpsum,174387,Pending
INV000724,2024-04-11,119599,SIP,880,Verified
INV000011,2024-04-11,102887,SIP,15632,Verified
INV004524,2024-04-11,149323,Lumpsum,282250,Verified
INV003874,2024-04-11,101206,SIP,5520,Verified
INV004864,2024-04-11,102887,SIP,2126,Pending
INV003543,2024-04-11,120505,Redemption,277564,Verified
INV003686,2024-04-11,120844,SIP,2110,Verified
INV004592,2024-04-11,119120,Lumpsum,161395,Verified
INV002153,2024-04-12,148567,SIP,8426,Verified
INV002957,2024-04-12,102887,SIP,5573,Verified
INV003435,2024-04-12,101208,Redemption,55117,Verified
INV002471,2024-04-12,148568,Lumpsum,35446,Verified
INV001844,2024-04-12,101208,Redemption,62966,Verified
INV002272,2024-04-12,119599,Lumpsum,14565,Verified
INV004542,2024-04-12,120503,SIP,6726,Verified
INV001734,2024-04-12,119551,SIP,893,Verified
INV000350,2024-04-12,125497,SIP,862,Verified
INV000678,2024-04-12,119095,SIP,818,Verified
INV002953,2024-04-12,118636,SIP,5355,Pending
INV001359,2024-04-12,120842,SIP,48956,Verified
INV003830,2024-04-12,149324,Redemption,252242,Verified
INV000150,2024-04-12,118634,Lumpsum,107223,Verified
INV003213,2024-04-12,118633,Lumpsum,26398,Verified
INV003976,2024-04-12,120844,SIP,1182,Verified
INV000121,2024-04-12,120842,Lumpsum,542470,Verified
INV004329,2024-04-12,119551,SIP,20058,Verified
INV000232,2024-04-12,119552,SIP,7200,Verified
INV002891,2024-04-12,118636,SIP,17413,Verified
INV003661,2024-04-12,148567,Lumpsum,159801,Verified
INV000004,2024-04-12,149322,Redemption,290902,Verified
INV004974,2024-04-12,119552,SIP,29138,Verified
INV003307,2024-04-12,118632,SIP,1173,Verified
INV003469,2024-04-12,120841,SIP,3315,Verified
INV000988,2024-04-12,119092,Lumpsum,337942,Verified
INV003716,2024-04-12,119093,SIP,10806,Verified
INV004080,2024-04-12,120503,Lumpsum,291048,Verified
INV003916,2024-04-12,102885,Redemption,268578,Verified
INV001484,2024-04-12,118632,SIP,876,Verified
INV004943,2024-04-12,102887,SIP,12733,Verified
INV001585,2024-04-12,119599,SIP,17011,Verified
INV001099,2024-04-12,149324,Redemption,131560,Verified
INV003404,2024-04-12,119094,SIP,1945,Verified
INV001063,2024-04-12,100016,Redemption,470452,Verified
INV004062,2024-04-12,119092,SIP,5321,Verified
INV003040,2024-04-12,125498,Redemption,71353,Verified
INV000814,2024-04-12,120842,SIP,22764,Verified
INV001005,2024-04-12,101207,SIP,2703,Verified
INV000283,2024-04-12,125498,Redemption,333881,Verified
INV000446,2024-04-12,149323,SIP,5476,Pending
INV003809,2024-04-12,148568,Lumpsum,58215,Verified
INV001088,2024-04-12,125497,Lumpsum,372378,Verified
INV002198,2024-04-12,119598,Lumpsum,274122,Verified
INV002095,2024-04-12,120841,SIP,2476,Verified
INV001197,2024-04-12,119093,Redemption,230235,Verified
INV004922,2024-04-12,149322,SIP,13230,Verified
INV001005,2024-04-12,100016,Lumpsum,319954,Verified
INV004232,2024-04-12,100033,Redemption,196797,Verified
INV001929,2024-04-12,149322,Lumpsum,308791,Verified
INV004372,2024-04-12,120504,SIP,2604,Verified
INV000693,2024-04-12,119095,SIP,3263,Verified
INV003494,2024-04-12,100025,Redemption,173164,Verified
INV001342,2024-04-12,100016,Lumpsum,300845,Verified
INV000055,2024-04-12,100025,SIP,27583,Verified
INV000527,2024-04-12,118636,Lumpsum,85719,Verified
INV004310,2024-04-12,118634,Redemption,303099,Verified
INV004694,2024-04-12,148569,Lumpsum,69708,Pending
INV004931,2024-04-12,118634,SIP,959,Verified
INV000604,2024-04-12,148567,SIP,48021,Verified
INV000191,2024-04-12,102887,SIP,2220,Verified
INV001496,2024-04-12,118633,Redemption,518720,Verified
INV002982,2024-04-12,148569,SIP,7054,Verified
INV001037,2024-04-12,120504,SIP,11297,Verified
INV003661,2024-04-12,119120,SIP,24615,Verified
INV000437,2024-04-12,100016,SIP,2855,Verified
INV002645,2024-04-12,149323,Lumpsum,174593,Verified
INV002215,2024-04-12,118636,Redemption,59164,Verified
INV000732,2024-04-12,148569,Lumpsum,194861,Verified
INV001019,2024-04-12,120505,SIP,20587,Verified
INV000397,2024-04-12,102887,SIP,2496,Verified
INV002632,2024-04-12,100016,SIP,4708,Verified
INV000363,2024-04-12,120505,SIP,1117,Verified
INV000172,2024-04-12,119095,SIP,59407,Verified
INV001064,2024-04-12,120506,SIP,29549,Verified
INV004437,2024-04-12,120842,Redemption,161689,Verified
INV004497,2024-04-13,120842,Redemption,291707,Verified
INV003515,2024-04-13,120507,SIP,2785,Verified
INV002389,2024-04-13,119599,SIP,2765,Verified
INV000928,2024-04-13,118633,SIP,981,Verified
INV001561,2024-04-13,118636,SIP,2070,Verified
INV003359,2024-04-13,100025,Lumpsum,77193,Verified
INV004239,2024-04-13,102885,Redemption,330686,Verified
INV004748,2024-04-13,119552,SIP,7039,Verified
INV003689,2024-04-13,120507,SIP,53655,Verified
INV001115,2024-04-13,100025,SIP,2278,Verified
INV003404,2024-04-13,119599,SIP,2614,Verified
INV002827,2024-04-13,101207,SIP,10239,Verified
INV004063,2024-04-13,119095,SIP,1631,Verified
INV004138,2024-04-13,120841,SIP,908,Verified
INV004868,2024-04-13,120843,SIP,53894,Verified
INV003996,2024-04-13,120842,Redemption,271129,Verified
INV003683,2024-04-13,120504,SIP,15104,Verified
INV001185,2024-04-13,120842,Lumpsum,328309,Pending
INV002899,2024-04-13,120843,Redemption,38143,Verified
INV001182,2024-04-13,149323,SIP,12588,Verified
INV000456,2024-04-13,120506,SIP,2650,Verified
INV001999,2024-04-13,120503,Redemption,558252,Verified
INV002342,2024-04-13,101207,SIP,835,Pending
INV003134,2024-04-13,149324,Redemption,85804,Verified
INV002850,2024-04-13,119599,SIP,7962,Verified
INV002286,2024-04-13,119551,SIP,2879,Verified
INV003771,2024-04-13,102887,Lumpsum,303901,Verified
INV001375,2024-04-13,119094,SIP,8104,Verified
INV002015,2024-04-13,120844,SIP,402,Verified
INV003487,2024-04-13,102886,SIP,21728,Verified
INV001472,2024-04-13,119093,Lumpsum,449196,Verified
INV004560,2024-04-13,101207,SIP,1190,Verified
INV002116,2024-04-13,120841,Lumpsum,122273,Verified
INV004767,2024-04-13,120843,SIP,5904,Verified
INV004672,2024-04-13,120843,Lumpsum,402674,Verified
INV002100,2024-04-13,118635,Lumpsum,501484,Verified
INV003529,2024-04-13,119120,Lumpsum,162332,Verified
INV000446,2024-04-13,101206,SIP,9769,Verified
INV004956,2024-04-13,119599,Lumpsum,40000,Verified
INV002515,2024-04-13,148568,Lumpsum,417157,Verified
INV003678,2024-04-13,149324,Lumpsum,185214,Verified
INV000765,2024-04-13,120507,Lumpsum,412476,Verified
INV002477,2024-04-13,100016,SIP,800,Verified
INV001585,2024-04-13,148569,SIP,1731,Verified
INV001455,2024-04-13,118635,SIP,2692,Verified
INV003429,2024-04-13,125497,SIP,1960,Verified
INV004769,2024-04-13,119094,Redemption,296076,Pending
INV002702,2024-04-13,148568,Redemption,54475,Verified
INV003388,2024-04-13,100025,Lumpsum,106095,Verified
INV004259,2024-04-13,120503,SIP,55529,Verified
INV004644,2024-04-13,119599,Lumpsum,226789,Verified
INV004496,2024-04-13,118636,SIP,23570,Verified
INV004947,2024-04-13,149322,Lumpsum,94032,Verified
INV000656,2024-04-13,119599,SIP,2513,Verified
INV002753,2024-04-13,120504,SIP,8413,Verified
INV003663,2024-04-13,102885,Lumpsum,534667,Verified
INV003457,2024-04-13,148567,SIP,28427,Verified
INV002324,2024-04-13,119552,Lumpsum,313799,Verified
INV003520,2024-04-13,149323,SIP,550,Verified
INV003624,2024-04-13,119093,Redemption,413008,Verified
INV002929,2024-04-13,102886,Lumpsum,21845,Verified
INV000395,2024-04-13,119094,SIP,2352,Verified
INV000189,2024-04-14,119095,SIP,3541,Verified
INV003354,2024-04-14,120505,SIP,2052,Verified
INV000213,2024-04-14,125497,Lumpsum,132261,Verified
INV000130,2024-04-14,100033,Redemption,433156,Verified
INV002378,2024-04-14,118634,Lumpsum,537342,Verified
INV002120,2024-04-14,119093,SIP,8162,Verified
INV004384,2024-04-14,125498,SIP,8126,Pending
INV003680,2024-04-14,101206,Lumpsum,50322,Verified
INV004834,2024-04-14,149322,SIP,14926,Verified
INV001995,2024-04-14,119092,SIP,44786,Verified
INV001269,2024-04-14,125497,Redemption,116001,Verified
INV004028,2024-04-14,120844,SIP,57205,Verified
INV003111,2024-04-14,100025,SIP,23649,Verified
INV000113,2024-04-14,100016,SIP,7201,Verified
INV004953,2024-04-14,119092,SIP,11434,Verified
INV004179,2024-04-14,101208,SIP,1044,Verified
INV001405,2024-04-14,120507,SIP,54419,Verified
INV001989,2024-04-14,101206,SIP,42151,Verified
INV004239,2024-04-14,120841,SIP,8101,Verified
INV003630,2024-04-14,120844,SIP,447,Verified
INV001087,2024-04-14,119092,SIP,5511,Verified
INV001512,2024-04-14,120503,Redemption,480985,Verified
INV000334,2024-04-14,118636,Lumpsum,423661,Verified
INV000385,2024-04-14,102885,SIP,6402,Verified
INV002567,2024-04-14,102886,Lumpsum,65863,Pending
INV004266,2024-04-14,120843,Lumpsum,287342,Verified
INV002302,2024-04-14,102885,SIP,3330,Verified
INV003681,2024-04-14,148569,SIP,1822,Verified
INV001742,2024-04-14,119599,Lumpsum,415934,Verified
INV000466,2024-04-14,119552,Redemption,20196,Verified
INV003562,2024-04-14,125497,SIP,11320,Verified
INV003341,2024-04-14,118633,Redemption,109052,Verified
INV004540,2024-04-14,100016,Lumpsum,53310,Verified
INV003215,2024-04-14,119551,Lumpsum,119806,Pending
INV002237,2024-04-14,118633,Lumpsum,167210,Verified
INV002571,2024-04-14,120841,Redemption,189400,Verified
INV004808,2024-04-14,120844,SIP,2234,Verified
INV002216,2024-04-14,119120,SIP,48408,Verified
INV003823,2024-04-14,102885,SIP,9370,Pending
INV003311,2024-04-14,119120,SIP,2924,Verified
INV003614,2024-04-14,119095,Lumpsum,420061,Pending
INV000580,2024-04-14,102887,SIP,5935,Verified
INV000986,2024-04-14,148568,Redemption,275759,Verified
INV004252,2024-04-14,118632,SIP,4766,Verified
INV000623,2024-04-14,149322,SIP,3551,Verified
INV004474,2024-04-14,102886,SIP,9917,Pending
INV002269,2024-04-14,101208,SIP,4907,Verified
INV003696,2024-04-14,148569,SIP,8416,Verified
INV000448,2024-04-14,118636,Redemption,33885,Pending
INV003761,2024-04-14,120504,SIP,2067,Verified
INV002454,2024-04-14,118634,SIP,3041,Verified
INV001071,2024-04-14,101208,Lumpsum,266849,Verified
INV002413,2024-04-14,101206,Lumpsum,334663,Verified
INV001798,2024-04-14,120506,SIP,26337,Verified
INV003406,2024-04-14,102886,SIP,7888,Verified
INV000151,2024-04-14,120506,SIP,24995,Verified
INV000840,2024-04-14,100033,SIP,8330,Verified
INV004207,2024-04-14,120843,Redemption,301730,Verified
INV003495,2024-04-14,120843,SIP,530,Verified
INV001821,2024-04-14,120842,SIP,599,Verified
INV003295,2024-04-14,120503,Lumpsum,175441,Verified
INV000094,2024-04-14,118634,SIP,25596,Verified
INV000293,2024-04-14,100033,SIP,2806,Verified
INV004602,2024-04-14,148569,SIP,27245,Verified
INV004356,2024-04-14,102885,Redemption,48238,Verified
INV000498,2024-04-14,119094,Lumpsum,334355,Verified
INV003736,2024-04-14,102887,Lumpsum,450426,Verified
INV004479,2024-04-14,149323,SIP,25920,Verified
INV003065,2024-04-14,149324,SIP,21177,Verified
INV001102,2024-04-14,119092,SIP,4349,Verified
INV004547,2024-04-14,118632,Redemption,486612,Verified
INV001352,2024-04-14,102886,SIP,2013,Verified
INV002800,2024-04-14,118632,Lumpsum,78091,Verified
INV000374,2024-04-14,120843,Lumpsum,432189,Verified
INV004152,2024-04-14,118632,Redemption,185609,Verified
INV003225,2024-04-14,120844,Lumpsum,44312,Verified
INV003870,2024-04-15,119092,Lumpsum,281555,Verified
INV000591,2024-04-15,118633,SIP,2405,Verified
INV004410,2024-04-15,119093,SIP,4470,Verified
INV003204,2024-04-15,118633,SIP,1990,Pending
INV004678,2024-04-15,119093,Lumpsum,466768,Verified
INV003376,2024-04-15,101206,Lumpsum,324993,Verified
INV000305,2024-04-15,120507,Redemption,108985,Verified
INV002242,2024-04-15,100025,SIP,2866,Verified
INV003376,2024-04-15,100016,Lumpsum,50456,Verified
INV004915,2024-04-15,118635,SIP,9695,Verified
INV001872,2024-04-15,120504,SIP,562,Verified
INV003782,2024-04-15,125498,Redemption,261966,Verified
INV001265,2024-04-15,101206,SIP,2458,Verified
INV004711,2024-04-15,120507,SIP,5072,Verified
INV004410,2024-04-15,120504,SIP,17075,Verified
INV002061,2024-04-15,119092,Lumpsum,95881,Verified
INV001337,2024-04-15,119599,SIP,10858,Verified
INV001498,2024-04-15,149323,Redemption,165897,Verified
INV002698,2024-04-15,120507,Lumpsum,480619,Verified
INV004246,2024-04-15,120504,SIP,3218,Verified
INV003144,2024-04-15,102885,SIP,3209,Verified
INV003782,2024-04-15,118636,SIP,16825,Pending
INV002154,2024-04-15,100016,SIP,2234,Verified
INV001791,2024-04-15,100016,SIP,4319,Verified
INV004268,2024-04-15,148569,Redemption,146197,Verified
INV003363,2024-04-15,119120,SIP,1114,Verified
INV000556,2024-04-15,120505,Lumpsum,403162,Pending
INV002151,2024-04-15,120842,SIP,7907,Verified
INV002740,2024-04-15,118633,Redemption,10271,Verified
INV002171,2024-04-15,120503,SIP,911,Verified
INV004282,2024-04-15,101206,SIP,2232,Verified
INV002605,2024-04-15,119092,SIP,10984,Pending
INV000576,2024-04-15,125497,SIP,495,Verified
INV004770,2024-04-15,102886,SIP,4262,Verified
INV000971,2024-04-15,100025,Lumpsum,250646,Verified
INV001514,2024-04-15,102885,SIP,46565,Verified
INV000711,2024-04-15,102887,SIP,1104,Verified
INV003063,2024-04-15,120506,Lumpsum,246426,Verified
INV002439,2024-04-15,120843,Redemption,307088,Verified
INV004203,2024-04-15,101207,SIP,40013,Pending
INV001108,2024-04-15,148569,SIP,2255,Verified
INV001718,2024-04-15,100033,SIP,23776,Verified
INV000150,2024-04-15,102887,Lumpsum,404969,Verified
INV001822,2024-04-15,100025,SIP,1143,Verified
INV000833,2024-04-15,120503,Lumpsum,463192,Verified
INV000521,2024-04-15,100016,Redemption,531396,Verified
INV002614,2024-04-15,120841,SIP,3285,Verified
INV001844,2024-04-15,125498,SIP,6135,Verified
INV001401,2024-04-15,120506,SIP,2583,Verified
INV000693,2024-04-15,120506,Lumpsum,414374,Verified
INV000865,2024-04-15,118634,SIP,25244,Verified
INV004848,2024-04-15,119094,SIP,9640,Verified
INV004776,2024-04-15,148567,SIP,6231,Pending
INV001941,2024-04-15,120503,Lumpsum,177233,Verified
INV003890,2024-04-15,149324,Lumpsum,426830,Verified
INV004427,2024-04-15,100033,SIP,403,Verified
INV002886,2024-04-15,119094,SIP,16960,Verified
INV001402,2024-04-15,119552,SIP,4739,Verified
INV003216,2024-04-15,119095,SIP,42589,Verified
INV000551,2024-04-15,148568,SIP,1610,Verified
INV001537,2024-04-15,120504,Lumpsum,269875,Verified
INV003938,2024-04-15,120842,SIP,1698,Verified
INV000182,2024-04-15,118634,SIP,2101,Verified
INV002698,2024-04-15,119551,SIP,437,Verified
INV003196,2024-04-15,119092,SIP,522,Pending
INV004809,2024-04-15,119599,Redemption,222029,Verified
INV004539,2024-04-15,120505,Lumpsum,309921,Verified
INV001742,2024-04-15,120503,SIP,52321,Verified
INV000408,2024-04-15,120503,SIP,533,Verified
INV003635,2024-04-15,119092,SIP,11049,Verified
INV002232,2024-04-15,100033,Lumpsum,217895,Verified
INV004448,2024-04-15,120843,Redemption,76265,Verified
INV000143,2024-04-15,101207,SIP,21924,Verified
INV003263,2024-04-15,120842,Redemption,52297,Verified
INV002178,2024-04-15,119598,SIP,3510,Verified
INV002445,2024-04-15,118635,SIP,11946,Verified
INV002554,2024-04-15,148568,SIP,3349,Verified
INV002144,2024-04-15,148567,Lumpsum,124261,Verified
INV002292,2024-04-15,148568,SIP,12159,Verified
INV001928,2024-04-15,102886,SIP,879,Verified
INV001820,2024-04-15,125497,Lumpsum,388346,Pending
INV003234,2024-04-15,118636,Lumpsum,292129,Verified
INV001598,2024-04-16,119095,SIP,44375,Verified
INV001234,2024-04-16,149323,SIP,2371,Verified
INV000689,2024-04-16,119551,Redemption,289784,Verified
INV004527,2024-04-16,125497,Lumpsum,404774,Verified
INV003651,2024-04-16,120843,Lumpsum,371827,Verified
INV001219,2024-04-16,119120,SIP,2494,Verified
INV004924,2024-04-16,118635,Redemption,408292,Verified
INV002757,2024-04-16,119120,SIP,1041,Verified
INV000554,2024-04-16,100033,Redemption,464516,Verified
INV002815,2024-04-16,120844,SIP,1088,Verified
INV002952,2024-04-16,120505,SIP,13918,Verified
INV002124,2024-04-16,148567,SIP,49747,Verified
INV004172,2024-04-16,120505,SIP,8059,Verified
INV002188,2024-04-16,119120,SIP,8736,Verified
INV000999,2024-04-16,120841,SIP,42520,Pending
INV003222,2024-04-16,118632,Lumpsum,89812,Verified
INV004880,2024-04-16,102886,Lumpsum,27428,Verified
INV003428,2024-04-16,101206,SIP,1935,Verified
INV004787,2024-04-16,119598,SIP,13719,Verified
INV003964,2024-04-16,118632,Lumpsum,323280,Verified
INV003803,2024-04-16,120843,Lumpsum,121185,Verified
INV002034,2024-04-16,119095,Lumpsum,101124,Verified
INV000284,2024-04-16,120504,Lumpsum,327677,Verified
INV002753,2024-04-16,119093,Lumpsum,14340,Verified
INV003457,2024-04-16,119093,Redemption,372115,Verified
INV003425,2024-04-16,125498,SIP,418,Verified
INV003376,2024-04-16,102885,Lumpsum,340196,Verified
INV002803,2024-04-16,102886,SIP,2619,Verified
INV003036,2024-04-16,119094,SIP,521,Verified
INV002956,2024-04-16,149324,Lumpsum,526940,Verified
INV000717,2024-04-16,119551,SIP,20175,Verified
INV001453,2024-04-16,120507,Redemption,37163,Verified
INV000972,2024-04-16,120843,SIP,7126,Pending
INV002911,2024-04-16,120504,Lumpsum,326175,Verified
INV000892,2024-04-16,120505,SIP,493,Verified
INV004956,2024-04-16,120506,Lumpsum,116728,Verified
INV004468,2024-04-16,100025,Lumpsum,132825,Verified
INV002893,2024-04-16,120841,SIP,24525,Verified
INV004542,2024-04-16,119094,SIP,7727,Verified
INV000239,2024-04-16,148567,SIP,2337,Verified
INV001070,2024-04-16,118636,SIP,2999,Verified
INV002422,2024-04-16,125498,SIP,1187,Verified
INV001736,2024-04-16,119093,Lumpsum,378650,Verified
INV000471,2024-04-16,120843,SIP,26992,Verified
INV004199,2024-04-16,120843,SIP,47391,Verified
INV002417,2024-04-16,118634,Lumpsum,18997,Verified
INV004279,2024-04-16,100025,Redemption,46619,Verified
INV003723,2024-04-16,101208,SIP,26833,Verified
INV002343,2024-04-16,120505,Lumpsum,220959,Verified
INV002370,2024-04-16,101206,SIP,20717,Verified
INV000052,2024-04-16,120841,Redemption,289195,Verified
INV000832,2024-04-16,148568,Lumpsum,254191,Verified
INV004222,2024-04-16,120841,SIP,23992,Verified
INV000177,2024-04-17,118632,Lumpsum,240166,Verified
INV003082,2024-04-17,120507,SIP,1124,Verified
INV000238,2024-04-17,102885,Lumpsum,224481,Verified
INV003201,2024-04-17,119551,SIP,4505,Verified
INV000328,2024-04-17,120841,SIP,2270,Verified
INV000914,2024-04-17,118632,Lumpsum,286414,Verified
INV003086,2024-04-17,148568,SIP,50452,Pending
INV004626,2024-04-17,120504,SIP,10671,Verified
INV003946,2024-04-17,102885,SIP,16770,Verified
